text,label
오늘 성적표가 나왔는데 기대한 것 보다 높은 점수를 받았어. 응 그래서 놀러갈 수 있게 됐어.,0
어떻게 날 두고 다른 여자를 만날 수 있지?,1
이번에 취업을 했는데 회사 사람들의 텃세가 너무 심해서 힘들어.,1
아내는 이런 날 이해해주지 못하는 것 같아.,1
요즘 남편도 애들도 각자 자기 생활만 하고 대화도 없고 나만 버려진 기분이야.,1
지금까지 시험 때문에 너무나 스트레스 받아서 그만 마음대로 결석해 버렸어.,1
내가 실수한 것에 대해 한동안 계속 놀림 당했던 게 생각나.,1
응. 꼭 그 기업에 입사하고 싶었는데 말이야. 당장 어떻게 해야 하나 고민이야.,1
먼저 계획표를 세우는 게 좋을 것 같아.,1
어떻게든 찾긴 해야지. 돈도 돈이지만 아들이랑 연락이 닿았으면 좋겠어.,1
그게 어떻게 모은 돈인데… 그때 일만 생각하면 잠도 안 와. ,1
안 그래도 집안 사정은 어려워지는데 부모님에게 부담을 더 드리고 싶지 않아.,1
지금은 그렇지 않지만 전에는 왜 그런 생각을 했나 모르겠어.,1
다행히 보험들어놓은게있어서 보상받을려구.,1
이 나이에 나더러 이혼을 하자 하네.,1
방송보니까 진짜 학교도 못가고 굶고 지내는 친구들이 많더라. 응. 그 친구들에 반해 나는 걱정없이 내가 바라던 공부를 할 수 있으니 정말 감사해.,0
오래 연애했지만 남자친구가 자꾸 결혼을 미뤄. 난 그게 이해가 안 되고 화나서 뭐라고 했지.,1
요즘 회사 업무 때문에 스트레스를 너무 많이 받아.,1
싸웠던 친구와 화해를 했어. 서로 오해가 있었는데 잘 풀었어. 내가 먼저 전화를 걸어서 만나서 얘기하자고 말했어. 그리고 만나서 눈물의 화해를 했지.,0
잘못된 생각은 바로잡고 바른 생각을 갖도록 노력해야겠어.,1
정확히 잘은 모르겠어. 하지만 이대로 그만둘 수는 없어.,1
뱃살 때문에 시작했던 운동인데 배가 쏙 들어가서 기뻐. 운동이 이렇게 좋은 줄 알았으면 진작에 할걸 그랬어. 몸도 많이 개운해지고 활력이 생긴 것 같아.,0
공황장애로 인해 은퇴를 빨리 했더니 노후준비가 덜 돼서 힘들어졌어.,1
국제선에서 원하는 인재에 어울리는 내 장점이 뭔지 고민해봐야지. 그걸 최대한 살리는 수밖에.,1
거래처에 보낼 서류가 마감시간 전에 잘 도착했는지 걱정되고 불안하네.,1
남편에게 다른 여자가 생긴 것 같아 이혼을 하는데 그쪽에 돈을 쓰느라 정신없는 것 같아.,1
인적 관리가 어려운 것인데 내가 특히 잘하고 있다는 칭찬을 상사에게 들었어! 온종일 뿌듯해. 인적 관리는 내 전문 분야거든. 전문 분야를 살리게 되어 좋고 인정 받아서 더 좋아. 응 아직은 부족하지. 가끔 인터넷을 통해 새로운 지식을 함양하기도 했어.,0
내 모습을 남에게 보여주기 싫어서 밖을 나가지 못해.,1
방학이 된 지가 언젠데 왜 아직도 실습처 안내가 오지 않지? 졸업하려면 실습이 필수인데!,1
그렇다네. 그래도 건강만 잃지 않는다면 살아가는 데 지장은 없으니 다행이지.,1
일단은 열심히 일 해서 최대한 자금을 마련해야겠지.,1
그렇게 어렵지도 않고 정말 검색 버튼만 누르면 나오는 거라 더 짜증 나는 것 같아.,1
그 뒤로 우울증이 생긴 것 같아요. 약을 먹어도 그때뿐이고… 잘 안 낫네요.,1
사람들이 수군거릴까 봐 가발을 쓰고 다니는 데 불편하기도 해.,1
아내에게 차분히 말해달라고 말해봐야겠어.,1
부모님이 당분간 집에 안 계실 거라고 친구들을 부르라고 하셨어. 너무 신나. 이것저것 생각나는 것은 있는데. 친구들과 함께 무엇을 하면서 놀지 고민 중이야. 게임이 빠질 수 없을 것 같으니 노트북이 있는 친구는 꼭 가져오라고 해야겠어.,0
나보다 돈을 잘 벌 정도로 아들을 잘 키웠다는 걸 생각해야겠어. 그게 내가 이룬거지.,1
어떤 남자랑 연애 기류가 흐르고 있었는데 오늘 그게 깨졌어. 그 사람이 화가 난다고 옆에 있던 쓰레기통을 발로 차는 모습에 너무 실망했어.,1
아들 회사가 부도가 나서 병원에서 퇴원을 하게 됐지 뭐야.,1
나도 이제껏 나름 열심히 살았는데 왜 아직도 여유롭지 못한 걸까.,1
새로운 취미생활을 해보려고 자전거 동호회에 가입했어. 취미생활도 하고 사람들과 어울리다 보면 외로움도 잊히고 어쩌면 새로운 인연이 자연스레 찾아오지 않을까 기대도 돼.,1
혼자 끙끙 앓지 말고 부모님께 직접 가서 얘기해야겠어!,1
요즘 들어 밖에 나가기가 싫어져. 사람들이 쳐다보는 것 같고 어떻게 보일까 걱정도 되네.,1
평생 남 눈치만 보다가 이렇게 우울해진 건데 내가 왜?,1
어린 아들을 돌보느라 학업에 집중하지 못했어. 고단한 나의 삶이 너무 불행하게 느껴져.,1
직장에서 인력 감축을 결정했고 재계약을 못 하게 됐어. 다시 직장을 구하려니 막막하고 세상이 나를 버린 것만 같아.,1
학원 숙제 오늘까지인데 안 했어. 선생님은 분명히 나를 가만두지 않을 거야.,1
내가 건강하기만 했다면 나도 나가서 일을 할 수 있었을 텐데. 나는 왜 이럴까?,1
이번엔 식단 조절과 같이해 볼 생각이야.,1
나야 나이가 있으니 퇴직해도 걱정은 없지만. 아들이 걱정이지.,1
안 맞아도 그냥 참으며 살아왔는데. 지금은 나도 몸이 안 좋은데 집사람 수발을 들려니 자꾸 싸우게 되네.,1
어릴 때부터 기면증이 심했는데 시도 때도 없이 졸린 내가 너무 한심해서 죽고 싶어.,1
우리 집은 재혼 가정인데 나는 몸에 질환이 있고 그래서 엄마가 더 힘들어해.,1
패션 감각이 완전히 젬병이야. 다른 사람의 시선도 의식하면 좋을 텐데.,1
그렇다고 집에 있으면서 다른 뭔가를 하지도 않아.,1
이제는 서류조차 자주 떨어지니까 자존감 떨어져서 넣기도 무서워.,1
한 번만 더 그러면 헤어질 거라고 말할 거야.,1
탈모가 너무 신경 쓰이고 스트레스도 더 받아.,1
뭐 말만 복수 한다고 하지 내가 뭘 하겠어. 그냥 동네 사람들한테 왜 그랬냐고 뭐라고 해야지.,1
상사에게 야근에 대해서 당당히 말하고 싶어.,1
주말에 아내와 드라이브하면서 외식했어. 여유로운 일상이 좋구먼. 그럼. 아직까지 건강하고 듬직한 내가 드라이브도 하니 기쁘겠지. 나중에 같이 등산도 가면 좋을 것 같아.,0
동년배들이랑 얘기해봐야겠어. 이런 시선 그만 느끼고 극복하고 싶어.,1
채용 공고를 낸 회사 몇 군데에 지원서를 넣었는데 전부 다 불합격이어서 실망이야.,1
나이가 들었으니 재취업이 쉽지도 않고 인생을 헛살았나 봐.,1
친구가 따돌림을 당하는 걸 그냥 방관하고 있으니 괴로워 죽겠어.,1
걱정해주는 건 고맙지만 동정을 받을 때마다 자존감이 떨어져.,1
그때 내게 시달린 식구들 생각하면 아직도 미안해. 앞으로 식구들에게 잘해줘야겠어.,1
대학에 진학한다 해도 취업이 문제야.,1
회사일 하랴 결혼 준비 하랴 이십사 시간도 모자라.,1
성적 때문에 이제 친구들이랑 못 놀게 됐어. 성적 때문이라 속상하고 눈물이 나.,1
젊었을 때 돈을 많이 모아야 해.,1
소득을 얻을 길이 더는 없다고 생각하니 인생에서 패배자가 된 기분이 드는 거야.,1
동생이 너무 거슬려,1
요즘 코로나 때문에 사람들하고 같이 있는 것이 무섭고 걱정돼.,1
병원에 빨리 가서 허리를 치료받을 거야.,1
아이가 나에게 전혀 고마워하지 않아.,1
제가 뭘 어쨌다고 자꾸.. 진짜 너무하세요. 저번엔 또 뭐라 그러신 줄 알아? 내가 그날 일만 생각하면 아직도 눈물이 나..,1
내가 카드를 이용해 무엇을 했는지 의심하는 것 같아서 기분이 나빠.,1
일 년이나 적응해 보려고 노력을 했는데. 이직하면 차이가 있을까?,1
맞아. 얼굴 보기 싫을 때도 많아.,1
내가 오래 앓아오던 질환인데 다들 관심을 가지고 신경 써 주었으면 좋겠어.,1
이제 곧 있으면 수술 날인데 그때까지 수술비를 마련할 수 있을지 모르겠네.,1
야근하고 집에 들어가니깐 아이들은 방에서 나오지도 않고 남편은 자고 있더라고.,1
동네 어르신 병문안을 다녀왔는데 안색이 좋지 않으셔서 걱정이야.,1
벌어놓은 돈 까먹고 있는 중이지. 일한다고 딸을 혼자둔 적이 많아서 지금 이렇게 벌받나 싶어.,1
엄마는 나를 잊어버린 걸까? 걱정돼.,1
모르겠어. 내일도 일단 학교에 가봐야 알 것 같아.,1
나를 위해 늘 수고하는 아내를 보면서 어쩔 줄 모르겠어.,1
자격증이라도 따봐야겠어.,1
예전에 하고 싶었던 취미 활동을 해보면 좀 괜찮아질 것 같기도 해.,1
그 친구도 문제인 게 내가 표절 소리를 듣고 있는 와중에도 입 뻥긋 안 하더라니까?,1
내 힘으로 해결해보고 싶어. 내일 가서 주동자랑 대화를 해 봐야겠어.,1
친구들이 나 없는 자리에서 내 욕하는 걸 우연히 들었어. 기분이 매우 안 좋다.,1
자식들이 매일 유산문제로 날 찾아와서 힘들게 해.,1
투자회사에 다니고 있는 친구에게 물어봐서 이자의 금리가 이십 프로가 가능한 금리인지 확인해봐야겠어.,1
내 신세가 처량해서 눈물이 나요.,1
일단 애들한테 내 문제가 있는지 물어봐야겠어.,1
부모님이 결혼하라고 성화야. 느긋하게 기다리다 보면 짝이 나타나겠지. 서두를 필요 있어? 난 원래 천성이 느긋해.,0
이젠 아내가 없고 자녀들도 멀리 있으니 내가 힘들 때 위로해 줄 사람이 아무도 없어.,1
오늘 본 면접도 결과가 나쁠 것 같아.,1
가뜩이나 회사 입사 후에 적응하느라 일에 치여 살다 이제 친구들 만날 시간 좀 생겼는데 말이야.,1
대신 근무를 해야 하는 동료들에게 너무 미안해. 또 회사에서 나를 자를까 봐 너무 두렵군.,1
다음 달이 드디어 퇴직이네. 평생직장에서 무사히 은퇴하다니 정말 감사할 일이야. 중간에 못 버티고 잘린 사람도 많은데 난 운이 좋았어.,0
더 이상 미련도 없고 편안하고 익숙한 집에서 여생을 보내다가 세상을 뜨고 싶다는데 내 의견은 존중해주지 않네.,1
약이 이제 거의 다 떨어져간다.,1
내일 다시 만나서 얘기하기로 했어.,1
집 앞 해변가에 하루 한 번씩 산책 나가는 게 낙이었는데.,1
앞으로 며느리를 어떻게 대해야 할지 모르겠어.,1
내가 자주 타는 버스의 버스기사가 나를 정말 많이 배려해줘서 너무 고맙고 기분이 좋아. 내가 관절염이 있는걸 알고 항상 내가 앉을 때까지 기다렸다 출발해. 어떻게 고마움을 전할까? 내일 버스기사한테 손수 만든 갓김치를 선물해야겠어.,0
엄마는 어린 내가 알아서 모든 걸 하길 바라는 것 같아. 집안일 말이야.,1
돈을 빌리더니 도망갔어.,1
요즘 사람들 만나기가 두려워. 퇴직하고 몸도 좋지 않으니 친구들도 잘 못 만나겠어.,1
일단 부모님과 친구에게 내가 얼마나 힘든지 솔직하게 말해봐야겠어.,1
김 과장이 더는 도와주지 않았으면 좋겠어. 다른 일에까지 피해가 갈까 봐 두려워.,1
경제적인 사정과 일에 쫓긴다는 핑계로 자주 뵙지도 못하면서 나름대로 제대로 된 삶을 살아온 것 같지 않아. 내 자신이 너무 못난 것 같아.,1
이렇게 술을 매일 마시면 간이 많이 상할 것 같아.,1
인생이 공허해.,1
앞으로가 무척 막막해.,1
분명 확인을 완벽하게 하고 업무를 넘겼는데 작은 실수가 있었지 뭐야. 난 정말 확인 잘했는데.,1
인사를 하려고 마음을 먹어도 동기들 앞에만 가면 입이 떨어지지 않아.,1
모르겠어. 언니도 싫고 모두 싫증나. 밖에 나가서 내가 돈을 벌어봐야겠어.,1
응. 온갖 자기 집인 척은 다 했었는데 결혼 얘기 나오니까 이제서야 말하는 거야. 믿었던 남자친구에게 배신당했어.,1
아버지가 골프비로 한 달에 150만원을 썼더라구. ,1
팀장님 덕분에 우리 팀이 높은 성과를 거뒀고 나는 여기 소속인 게 자랑스러워. 리더십을 가진 팀장님의 탁월한 분별력이지. 맞아. 배울 수 있는 것이 많고 많이 의기가 되.,0
내가 밤새 준비해 둔 보고 자료를 직장 상사가 본인이 한 것처럼 사장님께 오늘 오전 보고했어. 상사에게 따지러 갈까 해.,1
노후자금을 미리 준비하기가 어려웠어.,1
친한 친구들과 다퉜는데 그 후로 다들 날 피해서 학교 생활이 너무 외로워.,1
내가 그 대리한테 얼마나 잘했는데! 나만 안 준 것 때문에 배신감 느껴져.,1
집주인에게 또 집세를 미뤄달라고 부탁했어. 내가 생각해도 너무 염치없는 것 같아.,1
인터넷 팬 카페에 가입해볼까?,1
저녁 식사 전에 내가 먼저 전화를 해야 할 것 같아.,1
친구들이 나를 왕따시키는데 엄마는 나한테 아무런 관심이 없으셔. 다 내 잘못인 거 같아.,1
아내가 선물 사왔는데 내 것은 하나도 없었어. 왜 이런 걸까.,1
친구들이 이상하게 생각하는지는 이야기를 나눠보진 않았어.,1
노인정에 가서 친구와 대화로 풀어야겠어.,1
친하게 알고 지내던 사람이 나에게 속여서 돈을 가져갔어. 뒤통수 맞은 기분이야.,1
자식들이 나를 구태여 요양원에 보내서 화가 나.,1
아빠가 엄마 몰래 나한테 용돈을 주신대! 아빠께 감사하다는 마음을 전하고 싶어. 용돈을 받은 것 중에 일부로 아빠 넥타이를 사다 드려야겠어.,0
얼른 좋은 사람이 나타나서 연애했으면 좋겠어.,1
모르겠어. 누군가한테 이 기분을 털어놓고 싶어.,1
돈을 빌려간 친구가 말도 없이 잠적했어. 너무 배신감 느껴.,1
육십이 넘어가니 몸에 고장이 나는 거지. 아무래도 대출이라도 알아봐야겠어.,1
내가 저녁 먹자고 하면 나올 친구가 없어.,1
아내가 가계 관리를 잘해준 덕분에 용돈이 넉넉해졌어. 친구들도 만나고 여유 있는 생활을 할 수 있어 만족스러워. 다행히 큰돈이 나갈 일도 없어서 더 그럴 수 있었던 것 같아. 앞으로도 몸이 건강해야 하는데. 계속 건강을 신경 쓰면서 관리를 해 주어야겠어. 술도 줄이고.,0
나이가 들수록 주변 사람들의 기대도 커지네.,1
결혼 준비하는데 시어머니 간섭이 너무 성가셔.,1
요즘 취업이 어려운 것은 이해하지만 게임만 하는 것은 화가 나.,1
교수님께서 과제로 내주신 에세이에 엄청 애쓴 내가 너무 한심해.,1
아무리 생각해도 이건 너무 부당한 것 같아서 너무 답답해.,1
자식 노릇 좀 한다고 몇 년째 빌빌거리더니. 이제 좀 철이 들어서 다행이야. 다들 직업을 잡았지 뭐냐. 이번 년도 운세가 좋았던지. 아무렴 다들 잘 컸어. 이집 저집 자랑 중이다.,0
엄마랑 아빠 동생까지 서로 마주보기도 싫어해. 그러다 남같은 사이가 되면 어떡하지?,1
나이 들면서 세상을 보는 눈이 넓어졌어. 그렇다기보다는 많은 경험을 하면서 나도 성숙해진 거지.,0
입원 중인 날 간호하겠다던 아들이 짐을 챙겨 나가 버린 행동에 배신감과 마음에 상처를 받았어.,1
관절 기능이 악화돼서 자리에서 일어나는 것조차 힘들어.,1
하루에 한마디도 안 하는 날이 있어. 젊을 땐 친구들을 잘 만나지도 않았는데 후회가 돼.,1
나이가 드니 사람만나는것도 줄어드는것 같아.,1
아빠가 보증을 잘못 서서 그리 됐는데 관계가 더 멀어질까 봐 걱정돼.,1
지금부터라도 가벼운 운동을 다시 시작해야겠어.,1
나도 이 게으름에서 벗어나는 게 좋겠다는 생각을 종종 해.,1
내가 너무 독단적이었던 것 같아. 내가 조금 다가가 볼까 봐.,1
이번에 새로 옮긴 회사는 업무도 깔끔하고 동료들도 정말 좋아서 마음에 들어. 그런데도 나는 좋은 일만 있으면 불안해하는 성격이야. 걱정해 봤자 달라질 것 없으니 현재를 즐겨야겠어.,0
오늘 친구들이랑 대화하는데 말하는 게 너무 한심해서 비웃었어.,1
내가 생계를 부양하느라 신경을 못 써줘서 아들이 하고 싶은 것도 마음껏 못 한 것 같아.,1
반 친구들이 내가 명품이 없다고 무시해.,1
내가 먼저 얘기했어야 했는데 못 했어.,1
김 팀장이 내 삶에 대해 알지도 못하면서 함부로 얘기해서 질렸어.,1
이혼하면 행복할 줄 알았는데 지지고 볶더라도 같이 살았어야 하나 싶어.,1
와 드디어 승진이다! 진짜 너무 신나고 좋아!! 내가 승진하려고 이번 프로젝트를 얼마나 열심히 했는지 몰라.  물론이지! 가족들이랑 다 같이 외식할 예정이야.,0
남편이랑 이혼하게 됐는데 앞으로 어떻게 먹고살지 걱정이야.,1
내가 설명한 걸 이해를 못 해서 같은 걸 계속 질문해.,1
잘 안 먹다 보니까 이제 살도 빠지기 시작했어.,1
정말 불안해 뭘 해야 할지. 내가 좋아하는 게 과연 돈이 될지.,1
학교에 상담 선생님이랑 이야기를 해 보려고 해.,1
주말에 낚시라도 가야지. 그래도 먹고는 살아야 하니까.,1
아빠가 맛있는 별식이라며 메뚜기를 볶아주셨는데 그게 너무 혐오스러웠어.,1
어 맞아. 앞으로 어떤 길을 가야할지 모르겠어.,1
선생님이 학교 폭력 가해자 학생들을 불러 처벌하시고 혼내주셔서 너무 통쾌하고 짜릿해. 응. 그 애들은 나뿐만 아니라 우리 반 친구들을 많이 괴롭혀서 혼나야 마땅했지. 앞으로 우리 학교에서 그러한 폭력이나 괴롭힘은 더 이상 일어나지 않으면 좋겠어.,0
요즘 권태기인지 갱년기인지 만사가 다 귀찮아.,1
돈을 많이 벌어야지 우리 가족들을 먹여 살리는데 그게 안 되니까 정말 죽고 싶어.,1
막내가 아직 취업을 못 해서 걱정이야.,1
회사의 경영악화로 더는 회사를 유지할 수가 없대.,1
등산이 요통에 좋다고 해서 등산화를 샀는데 왜 이렇게 비싼 것을 샀냐고 아내에게 잔소리를 들었어.,1
왜 이런 질환에 걸려서 나도 주변도 힘들게 할까.,1
내가 돈도 없고 아프기만 한 노인이라 자식들이 찾아오지 않는 것 같아.,1
약속은 무슨 약속! 큰일 날라 그래요 지금? 아버지 어디 갔어?,1
아마 내가 피해망상증을 앓고 있어서 그런 걸 거야. 그래서 그 애한테 미안해.,1
날 버린 무리 애들한테 너무 성질이 나.,1
우리 팀에 새로운 팀장님이 오셨어. 인성이 바른 사람 같아서 좋고 믿음직스러워. 맞아. 회사를 그만두고 싶었는데 믿고 의지할 수 있는 팀장님이 계셔서 계속 다닐 수 있을 것 같아.,0
이런 고립된 마음으로는 업무에 집중할 수 없을 것 같아.,1
일단 그냥 지금의 집중해볼래. 걱정한다고 미래가 바뀌지는 않으니까 지금에 충실해야지.,1
요즘 백 세 시대라며? 은퇴해도 계속 돈을 벌어야 할 텐데 도대체 언제 쉴 수 있는 건지 우울해.,1
갱년기가 왔는데 건강상태가 너무 안 좋아졌어.,1
내가 평소 딸에게 잘 못 해준 것 같아 후회스러워.,1
이번에 부서 이동을 하게 됐는데 여기엔 아는 사람이 하나도 없어서 외롭다.,1
그것이 다 내 잘못이냐. 내가 너무 했었지. 나 자신이 너무나 밉네. 관계가 좋아질 무슨 방법이 있을까?,1
생각보다 수리 비용이 커. 혼자서 골방 사는데 너무 당황스러워.,1
임신 후 처음으로 혼자 산부인과를 다녀왔는데 홀로 남겨진 기분이 들었어.,1
참으면 더 우울해질 것 같으니 솔직하게 속상하다고 얘기를 해야겠어.,1
남의 시선을 의식하고 내가 행동하는 건 아니라고 생각하거든.,1
사는 게 우울하고 살 이유가 없는 것 같아.,1
큰아들을 부끄러워서 보지 못할 것 같아.,1
요즘 너무 지치고 힘들다.,1
무슨 일을 해도 내가 죄를 지은 것만 같아.,1
그러고 보니 주변엔 없지만 신문 기사나 뉴스를 통해 들어봤어.,1
대표님께서 내일부터 당장 회사에 나오지 말라고 하셨어.,1
여기서 더 스펙을 쌓아도 잘 될 수 있을지 모르겠어. 난 안 될 사람 같아.,1
혼자 있는 것보다 산책하면서 동네 사람들한테 얼굴이라도 비추고 인사라도 해야겠어.,1
애완동물한테 쓰는 돈은 안 아까워하면서 내 병원비는 아까워 하니까 화가 나네.,1
요즘은 월급도 줄었는데 아내는 자꾸 생활비를 더 달라고 하네. 기분이 암울하다.,1
아내가 자꾸 대화하자고 해.,1
좋은 사람인데 조건만 보고 반대하시니까 어찌해야 할지를 모르겠어.,1
사과를 매일 먹었더니 피부가 좋아진 것 같아서 기분이 좋아. 이렇게 좋은 줄 알았으면 진작 챙겨 먹을 걸 그랬어. 사과가 최고야. 이제 꾸준히 사과를 잘 챙겨먹어야겠어.,0
앞으로 편식하면 아예 밥을 안 줘야겠어.,1
이 음악..너무 좋죠? 요즘은 이런 음악들이 없어요. 좋죠. 세월이 지날수록 세상이 편해지기는 하는 것 같은데 그렇다고 세상이 더 좋아졌냐면 그건 또 아닌 거 같아요. 그렇죠. 선생님 우리 이 음악 좀 더 크게 들을까요?,0
부모님이 자꾸 싸우셔서 따로 지낼까봐 불안해.,1
나도 당황스러워서 아직 얘기 못했어.,1
상의할 가족이 없어 나 혼자분이야.,1
앞으로는 절대 그 친구에게 차를 빌려주지 말아야겠어.,1
힘들게 일해서 식구 다 먹여 살렸는데 돈 없는 게 내 탓이라고 해서 화 나!,1
응. 마음에 상처를 받아 힘들어.,1
장기자랑 연습에 더 매진해야겠어.,1
그야 우리 부모님께 알릴까 봐서지. 괜히 걱정 끼치고 싶지 않아.,1
요즘 너무 힘들고 마음이 무거워.,1
아무리 노력해도 기억력이 다시 돌아오지 않을 거 같아요.,1
내가 남편에 비해 많이 부족하니까 당연하겠지. 내가 잘못한 거야.,1
요가는 정말 재미있는 거 같아! 강사님도 너무 친절하고 마음이 잘 맞는 친구도 사귀었어. 수업 시간이 너무 신나. 살도 빠지고 일석이조야.,0
그저 술을 좋아해서 그런 거지. 내가 술 마시면 집에 들어오지도 말라고 했어.,1
뇌졸중인지도 모르고 있다가 말이 어눌하다고 아들이 병원데려가서 뇌졸중인줄 알았지.,1
내 얘들하고 관계가 나빠.,1
사람들은 다 죽어야 한다고 생각해.,1
친한 친구가 사정이 급해서 부모님께 말씀드리고 돈을 빌려줬는데 친구가 돈을 안 갚아.,1
오늘 친구한테 고마운 일이 있었어. 내가 며칠 전에 우울한 일이 있었는데 힘내라고 편지를 써줬어. 나는 친구한테 해준 게 없는데 매우 고마웠어. 친구한테 고맙다고 이야기할 거야.,0
시누이가 전화해서 안마의자를 사 내라니 기가 차네.,1
머리는 나중에 날 것이니까 그냥 당당하게 다닐까 싶기도 해.,1
드디어 우리 아이가 태어났어! 아무 문제없이 건강하게 태어나서 너무 기뻐! 움직임이 약해서 걱정했는데 다른 아이에 비해 작지만 그래도 건강한 것 같아. 내가 정성으로 키우면 곧 쑥쑥 크겠지? 예방접종도 잘 맞춰야겠어!,0
젊었을 때 저축을 해야 했는데 안 해서 지금 이렇게 밥도 못 먹는 게 서러워.,1
규칙을 정해야겠어. 허락받은 옷만 입을 수 있게.,1
친구들과도 사이가 안좋아지고 내 자신이 너무 무가치하게 느껴져.,1
오늘 어머니가 쓰러지셔서 많이 걱정됬는데 신경성위염이었어. 큰병인 줄 알고 놀랐는데 안심이야. 응. 입원하고 퇴원하고 난 후에도 건강 관리하실 수 있게 내가 집안일을 도우려고. 응. 이제 학교 갔다 오면 내가 치우고 설거지하고 해야지.,0
도대체 이 콩가루 집안은 언제쯤 나아질지 모르겠네.,1
처음엔 일부러 그런 게 아니었다? 나 학교도 다 공학 나왔는데 일부러 그랬겠어?,1
시간이 해결해 주겠지. 그냥 누군가 내 마음을 알아주면 좋겠어.,1
행사를 챙겨봤자 애들이 오지도 않고 나만 애간장 태우니 기분이 좋을 리가 있어?,1
남편을 위하는 마음이 하나도 없어. 아이들만 싸고돌아.,1
형편이 어려운 우리에게 당연하다는 듯이 집을 마련하라고 하니까 이제는 아들 결혼을 반대하고 싶어.,1
그러니까. 내가 잘못한 거 같아. 좀 더 열심히 일에 매진했으면 지금 더 나은 상황이 펼쳐지지 않았을까?,1
응. 아이 못지않게 사랑을 줄 거야.,1
친구가 시험 준비 많이 했냐고 물어봤는데 별로 안 했다고 거짓말했어.,1
눈이 안 좋아져 직장에서 업무상 실수가 있었어. 모두 내 탓이야.,1
아들이 대학에 떨어져서 슬퍼했는데 오늘 추가합격으로 합격해서 정말 기뻤어. 떨어질 줄 알았는데 최종합격을 해서 감동이었어. 진심으로 축하하고 싶어. 아들에게 고생했다고 좋은 레스토랑에 데려가고 싶어.,0
휴 이번 주말엔 친구 산후조리원에 가봐야 해.,1
맞벌이 때문에 아이들에게 신경 쓰지 못해서 미안해. 책임감 있는 엄마가 되고 싶어.,1
나도 지금 몸이 괜찮지 않은데 너무 걱정이야.,1
왜 나한테만 이런 일이 일어나지? 이 세상에 대한 불만이 너무 많이 생겨.,1
나는 가족들을 뒷바라지해 온 것을 자랑스럽게 여기고 있는데 어느 순간 나만 도태되고 고립된 기분이 들었어.,1
지금 부서에서 연차도 높은 편이라 후배들한테 물어보기도 힘들고 다들 나를 멀리하는 것 같아.,1
친구들 사이에서 나 혼자 너무 힘들었는데 오늘 드디어 이 문제를 선생님께 말씀드렸어. 따돌림을 당하고 있거든. 바로 조치가 취해지진 않았지만 마음이 한결 나아졌어. 잘 해결될 것 같은 기분이 들어.,0
우리 딸이 어제 학교에서 담임선생님께 세상에서 가장 좋은 아빠라고 자랑했다네. 참 기특할 따름이야. 담임선생님이 수업 중에 우리 딸에게 세상에서 가장 좋아하는 사람이 누구냐고 질문했는데 아빠라고 답했대. 기특할 따름인데 우리 딸 학교에서 돌아오면 오늘 소원 들어주려고 해.,0
직장에서 아끼던 후배가 시간이 지날수록 전화를 받지 않고 소식을 단절한 경우가 있지.,1
내 옆에 누가 있어 좋으면 좋겠어.,1
응. 술만 먹으면 나와 엄마를 때려서 무서워 죽겠어.,1
퇴직 이후에 경제적인 어려움 때문에 너무 힘들고 이러한 상황이 너무 불만스러워.,1
나도 심 할머니처럼 기품 있고 당당한 노인이 되고 싶은데 그렇지 못해서 열등감이 들어.,1
친구들과 축구를 했는데 다리가 아파서 축구에서 져서 죄의식을 느꼈어.,1
아들이 힘들게 키워 줘서 감사하다며 여행을 보내주었어. 여행을 보내준 아들에게 어떻게 고맙다고 할지 고민이야. 여행 후 돌아오며 아들에게 필요한 선물을 사주는 게 좋겠어.,0
둘이 있을 땐 괜히 트집 잡던 상사가 사장 앞에선 친한 척을 해.,1
형한테 삐져서 잠시 동안 말도 안 했지만 장난 치고 놀다 보면 곧 기분이 풀려.,1
요즘 사람들은 기본조차도 모르고 사니 참 비통한 현실이야.,1
경제적으로 도움을 주는 곳을 찾아보려고 해.,1
아내가 나를 무시하는 것 같아서 화가 나.,1
배신감도 들고 내가 입사를 할 수 있을지 걱정 돼.,1
모두가 나의 업무실력을 비하하는 것만 같아서 타인의 눈치를 보게 돼.,1
우리가 결국 임신에 성공했어. 양가 부모님께 어떻게 말씀드려야 할지 너무 부끄러워.,1
나도 그랬으면 좋겠다. 걱정 고마워.,1
드디어 나를 편안하게 해주는 남자를 만났어. 취미가 비슷해서 함께 즐길 수 있을 거 같아. 내 얘기를 잘 들어줘서 마음이 편안하고 든든해. 나도 남자친구 얘기도 잘 들어주고 편안하게 해주는 여자친구가 될 거야.,0
우리 회사는 수평적인 관계를 지향해서 편안해. 응. 편해서 일의 효율도 함께 올라가는 것 같아. 회의 때 자신의 의견을 적극적으로 개진해 볼 수 있는 분위기가 좋아.,0
더 늦기 전에 부모님과 대화를 통해 확실한 내 주관을 말해야겠어.,1
다 내가 건강을 챙기지 못한 탓이야. 앞으로 내 인생은 병 때문에 망가질 것 같아.,1
야근도 많고 출장으로 잦아서 몸도 지치고 마음도 힘들어.,1
또 다른 회사에 입사 지원을 해야겠어.,1
그냥 남들은 잘 되고 있는데 나는 안 되는 것 같아. 그리고 연애해도 외로운 느낌이 들어서 우울해.,1
내가 못나서 인생이 이렇게 된 거야. 내가 잘하는 것은 아무것도 없어.,1
